attack_id,location_names,campaign_name,verified_attack_type,attack_date,number_killed,number_wounded
322487549,Pakistan,"Al Qaeda vs. U.S. & Allies","Confirmed Suicide",2002-05-08,15,21
1784389733,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2002-06-14,12,51
311019713,Yemen,"Al Qaeda vs. U.S. & Allies","Confirmed Suicide",2002-10-06,1,0
-692925247,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2002-12-19,1,3
-63522821,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2003-06-07,5,31
632242528,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2003-07-04,50,50
1846902186,Pakistan,"Isolated Attacks","Confirmed Suicide",2003-07-28,0,5
572459176,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2003-12-25,20,52
320694802,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2003-12-28,4,0
-876220583,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2004-01-27,2,0
1167820814,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2004-02-28,0,3
1220019825,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2004-03-02,48,151
-169332703,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2004-05-07,20,100
276868157,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2004-05-31,20,50
-793941231,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2004-07-30,8,48
1220367535,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2004-10-01,31,50
-1705544754,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2004-10-10,9,20
-1840711868,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2004-10-23,2,8
1220372933,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2004-10-23,2,7
1220727097,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-01-20,0,23
19323007,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2005-05-27,19,79
-2017491333,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2005-05-30,3,30
1220885426,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-06-01,20,45
1029378352,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-06-13,8,4
-1493166451,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-07-19,0,0
32722505,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-09-07,1,4
-204555889,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2005-09-14,0,4
1067792744,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-09-28,9,28
-795622753,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-10-05,1,4
73139685,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-10-09,0,4
-1775173778,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-10-10,3,8
621135680,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-10-10,0,0
-101563202,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-11-07,0,0
-1591739480,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-11-14,2,7
757550377,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-11-14,2,7
-1090159745,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-11-16,3,4
-409004638,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-11-19,0,0
-549130441,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-12-04,1,3
2064147517,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-12-11,0,0
-2024719847,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-12-14,0,0
688321007,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-12-16,0,3
-951083310,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2005-12-20,0,0
1220372966,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-01-02,0,3
-868359883,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-01-05,17,50
1722907053,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-01-14,0,1
648690710,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-01-15,3,13
-1220719605,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-01-16,20,20
1220381381,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-02-01,4,4
-1950215986,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-02-07,14,13
1220383107,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-02-09,27,50
445487712,Pakistan,"Al Qaeda vs. U.S. & Allies","Confirmed Suicide",2006-03-02,4,48
1220385214,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-03-03,1,5
-1863064851,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-03-12,2,1
-617118775,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-03-19,0,0
-451199610,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-03-28,0,0
-1004784012,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-03-30,0,7
219239872,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-03-30,0,0
-1306999241,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-03-31,0,0
1865582642,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-04-01,0,0
-1766695452,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-04-07,0,3
1982092336,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-04-07,0,0
-1094146244,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-04-08,4,0
356287107,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-04-09,1,6
384074976,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-04-11,57,125
-1085710218,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-04-14,0,2
-2098747131,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-04-20,0,4
-1856027643,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-05-01,0,0
-1266492448,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-05-01,0,2
1443152745,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-05-01,0,2
-221145225,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-05-02,1,1
948351482,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-05-17,0,0
1455356996,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-05-18,1,3
2021376089,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-05-18,1,5
-1694495957,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-05-21,2,0
88153630,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-05-30,2,3
63541347,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-01,0,0
-1383638841,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-06-02,4,8
-757004330,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-02,4,0
-1708318400,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-05,0,0
-472913554,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-06,0,3
-1458740712,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-07,0,0
-973611570,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-17,0,12
-794167224,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-21,2,9
-948504902,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-26,0,2
469950249,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-06-26,6,28
614231814,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-27,2,0
-253338757,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-03,1,6
-1772669003,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-12,1,11
1133592054,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-13,0,0
224695512,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-07-14,2,0
1876423953,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-14,0,1
1032980572,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-16,4,23
-458271192,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-17,3,9
-1881602465,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-22,8,40
-1217062154,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-24,4,2
811385008,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-03,22,13
2007532975,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-08-04,0,0
-588257621,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-08-06,0,0
-638281654,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-14,0,10
-453273580,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-17,0,1
757641677,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-17,1,8
1034565947,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-22,1,5
365831677,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-29,2,1
55572024,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-31,0,3
1220632773,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-04,5,10
-1174397024,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-06,2,5
934161975,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-08,18,31
1390015526,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-08,0,0
475838394,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-10,3,6
-355204839,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-11,7,63
-2113883132,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-17,1,11
1386456555,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-17,0,4
-1677191446,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-18,3,0
1125010174,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-18,4,37
1231673750,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-18,11,0
1353019129,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2006-09-18,5,18
1895119313,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-20,0,8
1863561673,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-25,0,1
-2105544268,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-26,20,18
378961666,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-27,1,1
687284481,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-30,12,54
-1684496334,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-02,0,3
-1492274737,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-02,0,6
-2084667199,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-03,0,4
424530664,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-06,0,1
1335842162,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-06,1,15
-2052238418,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-12,0,9
-861595318,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-12,0,9
-33083415,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-13,9,9
-911961836,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-16,4,5
-727873989,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-16,0,3
-1721661554,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-18,0,0
-774272259,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-19,2,4
-468672712,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-20,1,10
-185929245,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-31,1,2
852636864,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-01,0,2
174182882,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-07,0,3
657875811,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-11-08,42,20
-1434455009,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-13,0,1
1566560609,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-15,0,1
-2042235178,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-11-17,0,2
-747587958,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-18,0,0
-100866988,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-21,1,4
844232691,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-25,0,5
1375890165,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-26,15,25
-1762206639,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-28,0,1
532224059,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-28,1,4
1277270172,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-29,2,0
970443475,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2006-11-30,8,8
1564161466,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-12-01,0,0
1335892726,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-03,3,12
-1232103723,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-05,0,11
1414422497,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-06,8,4
-1851338696,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-07,2,7
-1377731641,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-12,8,8
478134922,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-14,4,29
-107916344,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-15,2,5
208699190,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-15,1,3
-1246112059,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-17,1,3
-195621472,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-18,0,2
1254487095,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-22,0,8
348068750,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-05,10,50
2043424509,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-05,0,4
1218143362,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-08,0,3
1217349809,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-12,0,3
1217360557,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-14,0,1
-1078305207,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-18,1,5
1100696805,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-19,0,0
-2028711111,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-21,0,0
1217539104,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-01-21,4,20
-376218068,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-23,10,14
-2057948864,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-26,0,3
-1239191443,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-01-26,1,7
1770883027,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-01-27,14,35
-1365241119,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-01-29,3,7
442676461,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-30,0,12
891439702,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-31,2,1
1352058778,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-02-03,2,7
-356915343,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-04,0,0
-726807617,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-02-06,0,3
557398274,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-07,3,6
-1159599823,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-10,0,0
1218032840,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-02-17,16,35
-1691591073,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-20,0,7
1450988265,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-02-24,0,1
1456141490,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-26,1,8
-457281155,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-27,1,3
1947524713,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-27,25,20
-597204148,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-04,8,35
1224791671,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-08,0,0
1387074547,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-08,3,5
755654442,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-11,1,3
-1826404720,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-13,4,0
386523108,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-13,0,2
1617949572,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-13,0,1
-127724612,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-14,10,34
-2011671183,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-15,0,1
154790046,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-16,0,3
-784609929,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-17,1,4
-1100655014,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-19,0,0
-356067391,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-19,1,8
1221490839,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-23,0,2
-1812246742,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2007-03-26,2,0
1519724472,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-27,10,1
-176433733,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-28,6,12
-1992424052,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-03-29,2,8
-852984083,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-01,9,13
-326935483,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-06,3,4
1222362342,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-08,1,0
-280083852,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-11,0,10
1354825600,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-14,10,6
1504792744,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-15,4,1
-178542639,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-16,9,25
2124398117,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-22,10,40
-1827515798,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2007-04-24,0,0
-181068959,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-25,0,0
1224619111,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2007-04-25,11,12
-557028642,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-04-28,30,52
-70118662,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-30,1,3
37359975,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-01,0,0
1755819051,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-03,0,3
2071088367,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-03,0,3
616321277,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-05,0,0
1221082552,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-05,2,0
1221144699,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-06,0,1
-521906550,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-09,3,7
798007228,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-05-15,25,40
1839137174,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-17,3,10
2020335378,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-19,10,16
-373197475,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-20,10,30
-1689185763,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-23,1,4
1293894748,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-23,1,2
1338013124,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-26,0,5
-1328861174,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-05-28,2,8
1224203403,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-28,2,2
-2100709530,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2007-06-03,7,0
-1594152667,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-04,1,23
-487613935,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2007-06-04,1,0
678079510,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-04,1,0
-1270558851,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-05,1,5
664844407,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-11,0,5
-968470862,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-14,0,0
-204324759,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-15,10,5
525246655,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-15,10,5
1225420266,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-16,4,6
1543442612,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-16,2,6
-1649321426,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-17,35,52
-438741606,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-28,1,8
411594414,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-28,2,8
783685273,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-30,0,1
-743832749,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-01,1,3
1221060575,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-01,1,15
-800230499,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2007-07-02,7,12
1224440803,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-03,0,0
646439189,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-04,11,2
